i,k,st,state_gen
12,ng,32,1
13,ng,32,1
14,ng,32,1
15,ng,32,1
16,ng,32,1
17,ng,32,1
18,ng,32,1
19,ng,32,1
20,ng,32,1
21,ng,32,1
22,ng,32,1
23,ng,32,1
24,ng,32,1
25,ng,32,1
26,ng,32,1
27,ng,32,1
28,ng,32,1
29,ng,32,1
30,ng,32,1
31,ng,32,1
32,ng,32,1
33,ng,32,1
34,ng,32,1
35,ng,32,1
36,ng,32,1
37,ng,32,1
38,ng,32,1
39,ng,32,1
40,ng,32,1
41,ng,32,1
42,ng,32,1
43,ng,32,1
44,ng,32,1
45,ng,32,1
46,ng,32,1
47,ng,32,1
48,ng,32,1
49,ng,32,1
50,ng,32,1
51,ng,32,1
52,ng,32,1
53,ng,32,1
54,ng,32,1
55,ng,32,1
56,ng,32,1
57,ng,32,1
58,ng,32,1
59,ng,32,1
60,ng,32,1
61,ng,32,1
62,ng,32,1
63,ng,32,1
64,ng,32,1
65,ng,32,1
66,ng,32,1
67,ng,32,1
68,ng,32,1
69,ng,32,1
70,ng,32,1
71,ng,32,1
72,ng,32,1
73,ng,32,1
74,ng,32,1
75,ng,32,1
76,ng,32,1
77,ng,32,1
78,ng,32,1
79,ng,32,1
80,ng,32,1
81,ng,32,1
82,ng,32,1
83,ng,32,1
84,ng,32,1
85,ng,32,1
86,ng,32,1
87,ng,32,1
88,ng,32,1
89,ng,32,1
90,ng,32,1
91,ng,32,1
92,ng,32,1
93,ng,32,1
94,ng,32,1
95,ng,32,1
96,ng,32,1
97,ng,32,1
98,ng,32,1
99,ng,32,1
100,ng,32,1
101,ng,32,0
102,ng,32,1
103,ng,32,1
104,ng,32,1
105,ng,32,1
106,ng,32,1
107,ng,32,1
108,ng,32,1
109,ng,32,1
110,ng,32,1
111,ng,32,1
112,ng,32,1
113,ng,32,1
114,ng,32,1
115,ng,32,1
116,ng,32,1
117,ng,32,1
118,ng,32,1
119,ng,32,1
120,ng,32,1
121,ng,32,1
122,ng,32,1
123,ng,32,1
124,ng,32,1
125,ng,32,1
126,ng,32,0
127,ng,32,1
128,ng,32,1
129,ng,32,1
130,ng,32,1
131,ng,32,1
132,ng,32,1
133,ng,32,1
134,ng,32,1
135,ng,32,1
136,ng,32,1
137,ng,32,1
138,ng,32,1
139,ng,32,1
140,ng,32,1
141,ng,32,1
142,ng,32,1
143,ng,32,1
144,ng,32,1
145,ng,32,1
146,ng,32,1
147,ng,32,1
148,ng,32,1
149,ng,32,1
150,ng,32,1
1,ng,33,1
2,ng,33,1
3,ng,33,1
4,ng,33,1
5,ng,33,1
6,ng,33,1
7,ng,33,1
8,ng,33,1
9,ng,33,1
10,ng,33,1
11,ng,33,1
12,ng,33,1
13,ng,33,1
14,ng,33,1
15,ng,33,1
16,ng,33,1
17,ng,33,1
18,ng,33,1
19,ng,33,1
20,ng,33,1
21,ng,33,1
22,ng,33,1
23,ng,33,1
24,ng,33,1
25,ng,33,1
26,ng,33,1
27,ng,33,1
28,ng,33,1
29,ng,33,1
30,ng,33,1
31,ng,33,1
32,ng,33,1
33,ng,33,1
34,ng,33,1
35,ng,33,1
36,ng,33,1
37,ng,33,1
38,ng,33,1
39,ng,33,1
40,ng,33,1
41,ng,33,1
42,ng,33,1
43,ng,33,1
44,ng,33,1
45,ng,33,1
46,ng,33,1
47,ng,33,1
48,ng,33,1
49,ng,33,1
50,ng,33,1
51,ng,33,1
52,ng,33,1
53,ng,33,1
54,ng,33,1
55,ng,33,1
56,ng,33,1
57,ng,33,1
58,ng,33,1
59,ng,33,1
60,ng,33,1
61,ng,33,1
62,ng,33,1
63,ng,33,1
64,ng,33,1
65,ng,33,1
66,ng,33,1
67,ng,33,1
68,ng,33,1
69,ng,33,1
70,ng,33,1
71,ng,33,1
72,ng,33,1
73,ng,33,1
74,ng,33,1
75,ng,33,1
76,ng,33,1
77,ng,33,1
78,ng,33,1
79,ng,33,1
80,ng,33,1
81,ng,33,1
82,ng,33,1
83,ng,33,1
84,ng,33,1
85,ng,33,1
86,ng,33,1
87,ng,33,1
88,ng,33,1
89,ng,33,1
90,ng,33,1
91,ng,33,1
92,ng,33,1
93,ng,33,1
94,ng,33,1
95,ng,33,1
96,ng,33,1
97,ng,33,1
98,ng,33,1
99,ng,33,1
100,ng,33,1
101,ng,33,0
102,ng,33,1
103,ng,33,1
104,ng,33,1
105,ng,33,1
106,ng,33,1
107,ng,33,1
108,ng,33,1
109,ng,33,1
110,ng,33,1
111,ng,33,1
112,ng,33,1
113,ng,33,1
114,ng,33,1
115,ng,33,1
116,ng,33,1
117,ng,33,1
118,ng,33,1
119,ng,33,1
120,ng,33,1
121,ng,33,1
122,ng,33,1
123,ng,33,1
124,ng,33,1
125,ng,33,1
126,ng,33,1
127,ng,33,1
128,ng,33,1
129,ng,33,1
130,ng,33,1
131,ng,33,1
132,ng,33,1
133,ng,33,1
134,ng,33,1
135,ng,33,1
136,ng,33,1
137,ng,33,1
138,ng,33,1
139,ng,33,1
140,ng,33,1
141,ng,33,1
142,ng,33,1
143,ng,33,1
144,ng,33,1
145,ng,33,1
146,ng,33,1
147,ng,33,1
148,ng,33,1
149,ng,33,1
150,ng,33,1
1,ng,34,1
2,ng,34,1
3,ng,34,1
4,ng,34,1
5,ng,34,1
6,ng,34,1
7,ng,34,1
8,ng,34,1
9,ng,34,1
10,ng,34,1
11,ng,34,1
12,ng,34,1
13,ng,34,1
14,ng,34,1
15,ng,34,1
16,ng,34,1
17,ng,34,1
18,ng,34,1
19,ng,34,1
20,ng,34,1
21,ng,34,1
22,ng,34,1
23,ng,34,1
24,ng,34,1
25,ng,34,1
26,ng,34,1
27,ng,34,1
28,ng,34,1
29,ng,34,1
30,ng,34,1
31,ng,34,1
32,ng,34,1
33,ng,34,1
34,ng,34,1
35,ng,34,1
36,ng,34,1
37,ng,34,1
38,ng,34,1
39,ng,34,1
40,ng,34,1
41,ng,34,1
42,ng,34,1
43,ng,34,1
44,ng,34,1
45,ng,34,1
46,ng,34,1
47,ng,34,1
48,ng,34,1
49,ng,34,1
50,ng,34,1
51,ng,34,1
52,ng,34,1
53,ng,34,1
54,ng,34,1
55,ng,34,1
56,ng,34,1
57,ng,34,1
58,ng,34,1
59,ng,34,1
60,ng,34,1
61,ng,34,1
62,ng,34,1
63,ng,34,1
64,ng,34,1
65,ng,34,1
66,ng,34,1
67,ng,34,1
68,ng,34,1
69,ng,34,1
70,ng,34,1
71,ng,34,1
72,ng,34,1
73,ng,34,1
74,ng,34,1
75,ng,34,1
76,ng,34,1
77,ng,34,1
78,ng,34,1
79,ng,34,1
80,ng,34,1
81,ng,34,1
82,ng,34,1
83,ng,34,1
84,ng,34,1
85,ng,34,1
86,ng,34,1
87,ng,34,1
88,ng,34,1
89,ng,34,1
90,ng,34,1
91,ng,34,1
92,ng,34,1
93,ng,34,1
94,ng,34,1
95,ng,34,1
96,ng,34,1
97,ng,34,1
98,ng,34,1
99,ng,34,1
100,ng,34,1
101,ng,34,0
102,ng,34,1
103,ng,34,1
104,ng,34,1
105,ng,34,1
106,ng,34,1
107,ng,34,1
108,ng,34,1
109,ng,34,1
110,ng,34,1
111,ng,34,1
112,ng,34,1
113,ng,34,1
114,ng,34,1
115,ng,34,1
116,ng,34,1
117,ng,34,1
118,ng,34,1
119,ng,34,1
120,ng,34,1
121,ng,34,1
122,ng,34,1
123,ng,34,1
124,ng,34,1
125,ng,34,1
126,ng,34,1
127,ng,34,1
128,ng,34,1
129,ng,34,1
130,ng,34,1
131,ng,34,1
132,ng,34,1
133,ng,34,1
134,ng,34,1
135,ng,34,1
136,ng,34,1
137,ng,34,1
138,ng,34,1
139,ng,34,1
140,ng,34,1
141,ng,34,1
142,ng,34,1
143,ng,34,1
144,ng,34,1
145,ng,34,1
146,ng,34,1
147,ng,34,1
148,ng,34,1
149,ng,34,1
150,ng,34,1
1,ng,35,1
2,ng,35,1
3,ng,35,1
4,ng,35,1
5,ng,35,1
6,ng,35,1
7,ng,35,1
8,ng,35,1
9,ng,35,1
10,ng,35,1
11,ng,35,1
12,ng,35,1
13,ng,35,1
14,ng,35,1
15,ng,35,1
16,ng,35,1
17,ng,35,1
18,ng,35,1
19,ng,35,1
20,ng,35,1
21,ng,35,1
22,ng,35,1
23,ng,35,1
24,ng,35,1
25,ng,35,1
26,ng,35,1
27,ng,35,1
28,ng,35,1
29,ng,35,1
30,ng,35,1
31,ng,35,1
32,ng,35,1
33,ng,35,1
34,ng,35,1
35,ng,35,1
36,ng,35,1
37,ng,35,1
38,ng,35,1
39,ng,35,1
40,ng,35,1
41,ng,35,1
42,ng,35,1
43,ng,35,1
44,ng,35,1
45,ng,35,1
46,ng,35,1
47,ng,35,1
48,ng,35,1
49,ng,35,1
50,ng,35,1
51,ng,35,1
52,ng,35,1
53,ng,35,1
54,ng,35,1
55,ng,35,1
56,ng,35,1
57,ng,35,1
58,ng,35,1
59,ng,35,1
60,ng,35,1
61,ng,35,1
62,ng,35,1
63,ng,35,1
64,ng,35,1
65,ng,35,1
66,ng,35,1
67,ng,35,1
68,ng,35,1
69,ng,35,1
70,ng,35,1
71,ng,35,1
72,ng,35,1
73,ng,35,1
74,ng,35,1
75,ng,35,1
76,ng,35,1
77,ng,35,1
78,ng,35,1
79,ng,35,1
80,ng,35,1
81,ng,35,1
82,ng,35,1
83,ng,35,1
84,ng,35,1
85,ng,35,1
86,ng,35,1
87,ng,35,1
88,ng,35,1
89,ng,35,1
90,ng,35,1
91,ng,35,1
92,ng,35,1
93,ng,35,1
94,ng,35,1
95,ng,35,1
96,ng,35,1
97,ng,35,1
98,ng,35,1
99,ng,35,1
100,ng,35,1
101,ng,35,1
102,ng,35,1
103,ng,35,1
104,ng,35,1
105,ng,35,1
106,ng,35,1
107,ng,35,1
108,ng,35,1
109,ng,35,1
110,ng,35,1
111,ng,35,1
112,ng,35,1
113,ng,35,1
114,ng,35,1
115,ng,35,1
116,ng,35,1
117,ng,35,1
118,ng,35,1
119,ng,35,1
120,ng,35,1
121,ng,35,1
122,ng,35,1
123,ng,35,1
124,ng,35,1
125,ng,35,1
126,ng,35,0
127,ng,35,1
128,ng,35,1
129,ng,35,1
130,ng,35,1
131,ng,35,1
132,ng,35,1
133,ng,35,1
134,ng,35,1
135,ng,35,1
136,ng,35,1
137,ng,35,1
138,ng,35,1
139,ng,35,1
140,ng,35,1
141,ng,35,1
142,ng,35,1
143,ng,35,1
144,ng,35,1
145,ng,35,1
146,ng,35,1
147,ng,35,1
148,ng,35,1
149,ng,35,1
150,ng,35,1
1,ng,36,1
2,ng,36,1
3,ng,36,1
4,ng,36,1
5,ng,36,1
6,ng,36,1
7,ng,36,1
8,ng,36,1
9,ng,36,1
10,ng,36,1
11,ng,36,1
12,ng,36,1
13,ng,36,1
14,ng,36,1
15,ng,36,1
16,ng,36,1
17,ng,36,1
18,ng,36,1
19,ng,36,1
20,ng,36,1
21,ng,36,1
22,ng,36,1
23,ng,36,1
24,ng,36,1
25,ng,36,1
26,ng,36,1
27,ng,36,1
28,ng,36,1
29,ng,36,1
30,ng,36,1
31,ng,36,1
32,ng,36,1
33,ng,36,1
34,ng,36,1
35,ng,36,1
36,ng,36,1
37,ng,36,1
38,ng,36,1
39,ng,36,1
40,ng,36,1
41,ng,36,1
42,ng,36,1
43,ng,36,1
44,ng,36,1
45,ng,36,1
46,ng,36,1
47,ng,36,1
48,ng,36,1
49,ng,36,1
50,ng,36,1
51,ng,36,1
52,ng,36,1
53,ng,36,1
54,ng,36,1
55,ng,36,1
56,ng,36,1
57,ng,36,1
58,ng,36,1
59,ng,36,1
60,ng,36,1
61,ng,36,1
62,ng,36,1
63,ng,36,1
64,ng,36,1
65,ng,36,1
66,ng,36,1
67,ng,36,1
68,ng,36,1
69,ng,36,1
70,ng,36,1
71,ng,36,1
72,ng,36,1
73,ng,36,1
74,ng,36,1
75,ng,36,1
76,ng,36,1
77,ng,36,1
78,ng,36,1
79,ng,36,1
80,ng,36,1
81,ng,36,1
82,ng,36,1
83,ng,36,1
84,ng,36,1
85,ng,36,1
86,ng,36,1
87,ng,36,1
88,ng,36,1
89,ng,36,1
90,ng,36,1
91,ng,36,1
92,ng,36,1
93,ng,36,1
94,ng,36,1
95,ng,36,1
96,ng,36,1
97,ng,36,1
98,ng,36,1
99,ng,36,1
100,ng,36,1
101,ng,36,1
102,ng,36,1
103,ng,36,1
104,ng,36,1
105,ng,36,1
106,ng,36,1
107,ng,36,1
108,ng,36,1
109,ng,36,1
110,ng,36,1
111,ng,36,1
112,ng,36,1
113,ng,36,1
114,ng,36,1
115,ng,36,1
116,ng,36,1
117,ng,36,1
118,ng,36,1
119,ng,36,1
120,ng,36,1
121,ng,36,1
122,ng,36,1
123,ng,36,1
124,ng,36,1
125,ng,36,1
126,ng,36,0
127,ng,36,1
128,ng,36,1
129,ng,36,1
130,ng,36,1
131,ng,36,1
132,ng,36,1
133,ng,36,1
134,ng,36,1
135,ng,36,1
136,ng,36,1
137,ng,36,1
138,ng,36,1
139,ng,36,1
140,ng,36,1
141,ng,36,1
142,ng,36,1
143,ng,36,1
144,ng,36,1
145,ng,36,1
146,ng,36,1
147,ng,36,1
148,ng,36,1
149,ng,36,1
150,ng,36,1
1,ng,37,1
2,ng,37,1
3,ng,37,1
4,ng,37,1
5,ng,37,1
6,ng,37,1
7,ng,37,1
8,ng,37,1
9,ng,37,1
10,ng,37,1
11,ng,37,1
12,ng,37,1
13,ng,37,1
14,ng,37,1
15,ng,37,1
16,ng,37,1
17,ng,37,1
18,ng,37,1
19,ng,37,1
20,ng,37,1
21,ng,37,1
22,ng,37,1
23,ng,37,1
24,ng,37,1
25,ng,37,1
26,ng,37,1
27,ng,37,1
28,ng,37,1
29,ng,37,1
30,ng,37,1
31,ng,37,1
32,ng,37,1
33,ng,37,1
34,ng,37,1
35,ng,37,1
36,ng,37,1
37,ng,37,1
38,ng,37,1
39,ng,37,1
40,ng,37,1
41,ng,37,1
42,ng,37,1
43,ng,37,1
44,ng,37,1
45,ng,37,1
46,ng,37,1
47,ng,37,1
48,ng,37,1
49,ng,37,1
50,ng,37,1
51,ng,37,1
52,ng,37,1
53,ng,37,1
54,ng,37,1
55,ng,37,1
56,ng,37,1
57,ng,37,1
58,ng,37,1
59,ng,37,1
60,ng,37,1
61,ng,37,1
62,ng,37,1
63,ng,37,1
64,ng,37,1
65,ng,37,1
66,ng,37,1
67,ng,37,1
68,ng,37,1
69,ng,37,1
70,ng,37,1
71,ng,37,1
72,ng,37,1
73,ng,37,1
74,ng,37,1
75,ng,37,1
76,ng,37,1
77,ng,37,1
78,ng,37,1
79,ng,37,1
80,ng,37,1
81,ng,37,1
82,ng,37,1
83,ng,37,1
84,ng,37,1
85,ng,37,1
86,ng,37,1
87,ng,37,1
88,ng,37,1
89,ng,37,1
90,ng,37,1
91,ng,37,1
92,ng,37,1
93,ng,37,1
94,ng,37,1
95,ng,37,1
96,ng,37,1
97,ng,37,1
98,ng,37,1
99,ng,37,1
100,ng,37,1
101,ng,37,1
102,ng,37,1
103,ng,37,1
104,ng,37,1
105,ng,37,1
106,ng,37,1
107,ng,37,1
108,ng,37,1
109,ng,37,1
110,ng,37,1
111,ng,37,1
112,ng,37,1
113,ng,37,1
114,ng,37,1
115,ng,37,1
116,ng,37,1
117,ng,37,1
118,ng,37,1
119,ng,37,1
120,ng,37,1
121,ng,37,1
122,ng,37,1
123,ng,37,1
124,ng,37,1
125,ng,37,1
126,ng,37,1
127,ng,37,1
128,ng,37,1
129,ng,37,1
130,ng,37,1
131,ng,37,1
132,ng,37,1
133,ng,37,1
134,ng,37,1
135,ng,37,1
136,ng,37,1
137,ng,37,1
138,ng,37,1
139,ng,37,1
140,ng,37,1
141,ng,37,1
142,ng,37,1
143,ng,37,1
144,ng,37,1
145,ng,37,1
146,ng,37,1
147,ng,37,1
148,ng,37,1
149,ng,37,1
150,ng,37,1
1,ng,38,0
2,ng,38,1
3,ng,38,1
4,ng,38,1
5,ng,38,1
6,ng,38,1
7,ng,38,1
8,ng,38,1
9,ng,38,1
10,ng,38,1
11,ng,38,1
12,ng,38,1
13,ng,38,1
14,ng,38,1
15,ng,38,1
16,ng,38,1
17,ng,38,1
18,ng,38,1
19,ng,38,1
20,ng,38,1
21,ng,38,1
22,ng,38,1
23,ng,38,1
24,ng,38,1
25,ng,38,1
26,ng,38,0
27,ng,38,1
28,ng,38,1
29,ng,38,1
30,ng,38,1
31,ng,38,1
32,ng,38,1
33,ng,38,1
34,ng,38,1
35,ng,38,1
36,ng,38,1
37,ng,38,1
38,ng,38,1
39,ng,38,1
40,ng,38,1
41,ng,38,1
42,ng,38,1
43,ng,38,1
44,ng,38,1
45,ng,38,1
46,ng,38,1
47,ng,38,1
48,ng,38,1
49,ng,38,1
50,ng,38,1
51,ng,38,0
52,ng,38,1
53,ng,38,1
54,ng,38,1
55,ng,38,1
56,ng,38,1
57,ng,38,1
58,ng,38,1
59,ng,38,1
60,ng,38,1
61,ng,38,1
62,ng,38,1
63,ng,38,1
64,ng,38,1
65,ng,38,1
66,ng,38,1
67,ng,38,1
68,ng,38,1
69,ng,38,1
70,ng,38,1
71,ng,38,1
72,ng,38,1
73,ng,38,1
74,ng,38,1
75,ng,38,1
76,ng,38,1
77,ng,38,1
78,ng,38,1
79,ng,38,1
80,ng,38,1
81,ng,38,1
82,ng,38,1
83,ng,38,1
84,ng,38,1
85,ng,38,1
86,ng,38,1
87,ng,38,1
88,ng,38,1
89,ng,38,1
90,ng,38,1
91,ng,38,1
92,ng,38,1
93,ng,38,1
94,ng,38,1
95,ng,38,1
96,ng,38,1
97,ng,38,1
98,ng,38,1
99,ng,38,1
100,ng,38,1
101,ng,38,1
102,ng,38,1
103,ng,38,1
104,ng,38,1
105,ng,38,1
106,ng,38,1
107,ng,38,1
108,ng,38,1
109,ng,38,1
110,ng,38,1
111,ng,38,1
112,ng,38,1
113,ng,38,1
114,ng,38,1
115,ng,38,1
116,ng,38,1
117,ng,38,1
118,ng,38,1
119,ng,38,1
120,ng,38,1
121,ng,38,1
122,ng,38,1
123,ng,38,1
124,ng,38,1
125,ng,38,1
126,ng,38,1
127,ng,38,1
128,ng,38,1
129,ng,38,1
130,ng,38,1
131,ng,38,1
132,ng,38,1
133,ng,38,1
134,ng,38,1
135,ng,38,1
136,ng,38,1
137,ng,38,1
138,ng,38,1
139,ng,38,1
140,ng,38,1
141,ng,38,1
142,ng,38,1
143,ng,38,1
144,ng,38,1
145,ng,38,1
146,ng,38,1
147,ng,38,1
148,ng,38,1
149,ng,38,1
150,ng,38,1
1,ng,39,0
2,ng,39,1
3,ng,39,1
4,ng,39,1
5,ng,39,1
6,ng,39,1
7,ng,39,1
8,ng,39,1
9,ng,39,1
10,ng,39,1
11,ng,39,1
12,ng,39,1
13,ng,39,1
14,ng,39,1
15,ng,39,1
16,ng,39,1
17,ng,39,1
18,ng,39,1
19,ng,39,1
20,ng,39,1
21,ng,39,1
22,ng,39,1
23,ng,39,1
24,ng,39,1
25,ng,39,1
26,ng,39,0
27,ng,39,1
28,ng,39,1
29,ng,39,1
30,ng,39,1
31,ng,39,1
32,ng,39,1
33,ng,39,1
34,ng,39,1
35,ng,39,1
36,ng,39,1
37,ng,39,1
38,ng,39,1
39,ng,39,1
40,ng,39,1
41,ng,39,1
42,ng,39,1
43,ng,39,1
44,ng,39,1
45,ng,39,1
46,ng,39,1
47,ng,39,1
48,ng,39,1
49,ng,39,1
50,ng,39,1
51,ng,39,1
52,ng,39,1
53,ng,39,1
54,ng,39,1
55,ng,39,1
56,ng,39,1
57,ng,39,1
58,ng,39,1
59,ng,39,1
60,ng,39,1
61,ng,39,1
62,ng,39,1
63,ng,39,1
64,ng,39,1
65,ng,39,1
66,ng,39,1
67,ng,39,1
68,ng,39,1
69,ng,39,1
70,ng,39,1
71,ng,39,1
72,ng,39,1
73,ng,39,1
74,ng,39,1
75,ng,39,1
76,ng,39,0
77,ng,39,1
78,ng,39,1
79,ng,39,1
80,ng,39,1
81,ng,39,1
82,ng,39,1
83,ng,39,1
84,ng,39,1
85,ng,39,1
86,ng,39,1
87,ng,39,1
88,ng,39,1
89,ng,39,1
90,ng,39,1
91,ng,39,1
92,ng,39,1
93,ng,39,1
94,ng,39,1
95,ng,39,1
96,ng,39,1
97,ng,39,1
98,ng,39,1
99,ng,39,1
100,ng,39,1
101,ng,39,1
102,ng,39,1
103,ng,39,1
104,ng,39,1
105,ng,39,1
106,ng,39,1
107,ng,39,1
108,ng,39,1
109,ng,39,1
110,ng,39,1
111,ng,39,1
112,ng,39,1
113,ng,39,1
114,ng,39,1
115,ng,39,1
116,ng,39,1
117,ng,39,1
118,ng,39,1
119,ng,39,1
120,ng,39,1
121,ng,39,1
122,ng,39,1
123,ng,39,1
124,ng,39,1
125,ng,39,1
126,ng,39,1
127,ng,39,1
128,ng,39,1
129,ng,39,1
130,ng,39,1
131,ng,39,1
132,ng,39,1
133,ng,39,1
134,ng,39,1
135,ng,39,1
136,ng,39,1
137,ng,39,1
138,ng,39,1
139,ng,39,1
140,ng,39,1
141,ng,39,1
142,ng,39,1
143,ng,39,1
144,ng,39,1
145,ng,39,1
146,ng,39,1
147,ng,39,1
148,ng,39,1
149,ng,39,1
150,ng,39,1
1,ng,40,0
2,ng,40,1
3,ng,40,1
4,ng,40,1
5,ng,40,1
6,ng,40,1
7,ng,40,1
8,ng,40,1
9,ng,40,1
10,ng,40,1
11,ng,40,1
12,ng,40,1
13,ng,40,1
14,ng,40,1
15,ng,40,1
16,ng,40,1
17,ng,40,1
18,ng,40,1
19,ng,40,1
20,ng,40,1
21,ng,40,1
22,ng,40,1
23,ng,40,1
24,ng,40,1
25,ng,40,1
26,ng,40,0
27,ng,40,1
28,ng,40,1
29,ng,40,1
30,ng,40,1
31,ng,40,1
32,ng,40,1
33,ng,40,1
34,ng,40,1
35,ng,40,1
36,ng,40,1
37,ng,40,1
38,ng,40,1
39,ng,40,1
40,ng,40,1
41,ng,40,1
42,ng,40,1
43,ng,40,1
44,ng,40,1
45,ng,40,1
46,ng,40,1
47,ng,40,1
48,ng,40,1
49,ng,40,1
50,ng,40,1
51,ng,40,1
52,ng,40,1
53,ng,40,1
54,ng,40,1
55,ng,40,1
56,ng,40,1
57,ng,40,1
58,ng,40,1
59,ng,40,1
60,ng,40,1
61,ng,40,1
62,ng,40,1
63,ng,40,1
64,ng,40,1
65,ng,40,1
66,ng,40,1
67,ng,40,1
68,ng,40,1
69,ng,40,1
70,ng,40,1
71,ng,40,1
72,ng,40,1
73,ng,40,1
74,ng,40,1
75,ng,40,1
76,ng,40,1
77,ng,40,1
78,ng,40,1
79,ng,40,1
80,ng,40,1
81,ng,40,1
82,ng,40,1
83,ng,40,1
84,ng,40,1
85,ng,40,1
86,ng,40,1
87,ng,40,1
88,ng,40,1
89,ng,40,1
90,ng,40,1
91,ng,40,1
92,ng,40,1
93,ng,40,1
94,ng,40,1
95,ng,40,1
96,ng,40,1
97,ng,40,1
98,ng,40,1
99,ng,40,1
100,ng,40,1
101,ng,40,0
102,ng,40,1
103,ng,40,1
104,ng,40,1
105,ng,40,1
106,ng,40,1
107,ng,40,1
108,ng,40,1
109,ng,40,1
110,ng,40,1
111,ng,40,1
112,ng,40,1
113,ng,40,1
114,ng,40,1
115,ng,40,1
116,ng,40,1
117,ng,40,1
118,ng,40,1
119,ng,40,1
120,ng,40,1
121,ng,40,1
122,ng,40,1
123,ng,40,1
124,ng,40,1
125,ng,40,1
126,ng,40,1
127,ng,40,1
128,ng,40,1
129,ng,40,1
130,ng,40,1
131,ng,40,1
132,ng,40,1
133,ng,40,1
134,ng,40,1
135,ng,40,1
136,ng,40,1
137,ng,40,1
138,ng,40,1
139,ng,40,1
140,ng,40,1
141,ng,40,1
142,ng,40,1
143,ng,40,1
144,ng,40,1
145,ng,40,1
146,ng,40,1
147,ng,40,1
148,ng,40,1
149,ng,40,1
150,ng,40,1
1,ng,41,0
2,ng,41,1
3,ng,41,1
4,ng,41,1
5,ng,41,1
6,ng,41,1
7,ng,41,1
8,ng,41,1
9,ng,41,1
10,ng,41,1
11,ng,41,1
12,ng,41,1
13,ng,41,1
14,ng,41,1
15,ng,41,1
16,ng,41,1
17,ng,41,1
18,ng,41,1
19,ng,41,1
20,ng,41,1
21,ng,41,1
22,ng,41,1
23,ng,41,1
24,ng,41,1
25,ng,41,1
26,ng,41,0
27,ng,41,1
28,ng,41,1
29,ng,41,1
30,ng,41,1
31,ng,41,1
32,ng,41,1
33,ng,41,1
34,ng,41,1
35,ng,41,1
36,ng,41,1
37,ng,41,1
38,ng,41,1
39,ng,41,1
40,ng,41,1
41,ng,41,1
42,ng,41,1
43,ng,41,1
44,ng,41,1
45,ng,41,1
46,ng,41,1
47,ng,41,1
48,ng,41,1
49,ng,41,1
50,ng,41,1
51,ng,41,1
52,ng,41,1
53,ng,41,1
54,ng,41,1
55,ng,41,1
56,ng,41,1
57,ng,41,1
58,ng,41,1
59,ng,41,1
60,ng,41,1
61,ng,41,1
62,ng,41,1
63,ng,41,1
64,ng,41,1
65,ng,41,1
66,ng,41,1
67,ng,41,1
68,ng,41,1
69,ng,41,1
70,ng,41,1
71,ng,41,1
72,ng,41,1
73,ng,41,1
74,ng,41,1
75,ng,41,1
76,ng,41,1
77,ng,41,1
78,ng,41,1
79,ng,41,1
80,ng,41,1
81,ng,41,1
82,ng,41,1
83,ng,41,1
84,ng,41,1
85,ng,41,1
86,ng,41,1
87,ng,41,1
88,ng,41,1
89,ng,41,1
90,ng,41,1
91,ng,41,1
92,ng,41,1
93,ng,41,1
94,ng,41,1
95,ng,41,1
96,ng,41,1
97,ng,41,1
98,ng,41,1
99,ng,41,1
100,ng,41,1
101,ng,41,1
102,ng,41,1
103,ng,41,1
104,ng,41,1
105,ng,41,1
106,ng,41,1
107,ng,41,1
108,ng,41,1
109,ng,41,1
110,ng,41,1
111,ng,41,1
112,ng,41,1
113,ng,41,1
114,ng,41,1
115,ng,41,1
116,ng,41,1
117,ng,41,1
118,ng,41,1
119,ng,41,1
120,ng,41,1
121,ng,41,1
122,ng,41,1
123,ng,41,1
124,ng,41,1
125,ng,41,1
126,ng,41,0
127,ng,41,1
128,ng,41,1
129,ng,41,1
130,ng,41,1
131,ng,41,1
132,ng,41,1
133,ng,41,1
134,ng,41,1
135,ng,41,1
136,ng,41,1
137,ng,41,1
138,ng,41,1
139,ng,41,1
140,ng,41,1
141,ng,41,1
142,ng,41,1
143,ng,41,1
144,ng,41,1
145,ng,41,1
146,ng,41,1
147,ng,41,1
148,ng,41,1
149,ng,41,1
150,ng,41,1
1,ng,42,0
2,ng,42,1
3,ng,42,1
4,ng,42,1
5,ng,42,1
6,ng,42,1
7,ng,42,1
8,ng,42,1
9,ng,42,1
10,ng,42,1
11,ng,42,1
12,ng,42,1
13,ng,42,1
14,ng,42,1
15,ng,42,1
16,ng,42,1
17,ng,42,1
18,ng,42,1
19,ng,42,1
20,ng,42,1
21,ng,42,1
22,ng,42,1
23,ng,42,1
24,ng,42,1
25,ng,42,1
26,ng,42,0
27,ng,42,1
28,ng,42,1
29,ng,42,1
30,ng,42,1
31,ng,42,1
32,ng,42,1
33,ng,42,1
34,ng,42,1
35,ng,42,1
36,ng,42,1
37,ng,42,1
38,ng,42,1
39,ng,42,1
40,ng,42,1
41,ng,42,1
42,ng,42,1
43,ng,42,1
44,ng,42,1
45,ng,42,1
46,ng,42,1
47,ng,42,1
48,ng,42,1
49,ng,42,1
50,ng,42,1
51,ng,42,1
52,ng,42,1
53,ng,42,1
54,ng,42,1
55,ng,42,1
56,ng,42,1
57,ng,42,1
58,ng,42,1
59,ng,42,1
60,ng,42,1
61,ng,42,1
62,ng,42,1
63,ng,42,1
64,ng,42,1
65,ng,42,1
