l,t,n,sc,sc_line
103,1,1,42,1
103,1,1,43,1
103,1,1,44,1
103,1,1,45,1
103,1,1,46,1
103,1,1,47,1
103,1,1,48,1
103,1,1,49,1
103,1,1,50,1
103,1,1,51,1
103,1,1,52,1
103,1,1,53,1
103,1,1,54,1
103,1,1,55,1
103,1,1,56,1
103,1,1,57,1
103,1,1,58,1
103,1,1,59,1
103,1,1,60,1
103,1,2,0,1
103,1,2,1,1
103,1,2,2,1
103,1,2,3,1
103,1,2,4,1
103,1,2,5,1
103,1,2,6,1
103,1,2,7,1
103,1,2,8,1
103,1,2,9,1
103,1,2,10,1
103,1,2,11,1
103,1,2,12,1
103,1,2,13,1
103,1,2,14,1
103,1,2,15,1
103,1,2,16,1
103,1,2,17,1
103,1,2,18,1
103,1,2,19,1
103,1,2,20,1
103,1,2,21,1
103,1,2,22,1
103,1,2,23,1
103,1,2,24,1
103,1,2,25,1
103,1,2,26,1
103,1,2,27,1
103,1,2,28,1
103,1,2,29,1
103,1,2,30,1
103,1,2,31,1
103,1,2,32,1
103,1,2,33,1
103,1,2,34,1
103,1,2,35,1
103,1,2,36,1
103,1,2,37,1
103,1,2,38,1
103,1,2,39,1
103,1,2,40,1
103,1,2,41,1
103,1,2,42,1
103,1,2,43,1
103,1,2,44,1
103,1,2,45,1
103,1,2,46,1
103,1,2,47,1
103,1,2,48,1
103,1,2,49,1
103,1,2,50,1
103,1,2,51,1
103,1,2,52,1
103,1,2,53,1
103,1,2,54,1
103,1,2,55,1
103,1,2,56,1
103,1,2,57,1
103,1,2,58,1
103,1,2,59,1
103,1,2,60,1
103,2,1,0,1
103,2,1,1,1
103,2,1,2,1
103,2,1,3,1
103,2,1,4,1
103,2,1,5,1
103,2,1,6,1
103,2,1,7,1
103,2,1,8,1
103,2,1,9,1
103,2,1,10,1
103,2,1,11,1
103,2,1,12,1
103,2,1,13,1
103,2,1,14,1
103,2,1,15,1
103,2,1,16,1
103,2,1,17,1
103,2,1,18,1
103,2,1,19,1
103,2,1,20,1
103,2,1,21,1
103,2,1,22,1
103,2,1,23,1
103,2,1,24,1
103,2,1,25,1
103,2,1,26,1
103,2,1,27,1
103,2,1,28,1
103,2,1,29,1
103,2,1,30,1
103,2,1,31,1
103,2,1,32,1
103,2,1,33,1
103,2,1,34,1
103,2,1,35,1
103,2,1,36,1
103,2,1,37,1
103,2,1,38,1
103,2,1,39,1
103,2,1,40,1
103,2,1,41,1
103,2,1,42,1
103,2,1,43,1
103,2,1,44,1
103,2,1,45,1
103,2,1,46,1
103,2,1,47,1
103,2,1,48,1
103,2,1,49,1
103,2,1,50,1
103,2,1,51,1
103,2,1,52,1
103,2,1,53,1
103,2,1,54,1
103,2,1,55,1
103,2,1,56,1
103,2,1,57,1
103,2,1,58,1
103,2,1,59,1
103,2,1,60,1
103,2,2,0,1
103,2,2,1,1
103,2,2,2,1
103,2,2,3,1
103,2,2,4,1
103,2,2,5,1
103,2,2,6,1
103,2,2,7,1
103,2,2,8,1
103,2,2,9,1
103,2,2,10,1
103,2,2,11,1
103,2,2,12,1
103,2,2,13,1
103,2,2,14,1
103,2,2,15,1
103,2,2,16,1
103,2,2,17,1
103,2,2,18,1
103,2,2,19,1
103,2,2,20,1
103,2,2,21,1
103,2,2,22,1
103,2,2,23,1
103,2,2,24,1
103,2,2,25,1
103,2,2,26,1
103,2,2,27,1
103,2,2,28,1
103,2,2,29,1
103,2,2,30,1
103,2,2,31,1
103,2,2,32,1
103,2,2,33,1
103,2,2,34,1
103,2,2,35,1
103,2,2,36,1
103,2,2,37,1
103,2,2,38,1
103,2,2,39,1
103,2,2,40,1
103,2,2,41,1
103,2,2,42,1
103,2,2,43,1
103,2,2,44,1
103,2,2,45,1
103,2,2,46,1
103,2,2,47,1
103,2,2,48,1
103,2,2,49,1
103,2,2,50,1
103,2,2,51,1
103,2,2,52,1
103,2,2,53,1
103,2,2,54,1
103,2,2,55,1
103,2,2,56,1
103,2,2,57,1
103,2,2,58,1
103,2,2,59,1
103,2,2,60,1
104,1,1,0,1
104,1,1,1,1
104,1,1,2,1
104,1,1,3,1
104,1,1,4,1
104,1,1,5,1
104,1,1,6,1
104,1,1,7,1
104,1,1,8,1
104,1,1,9,1
104,1,1,10,1
104,1,1,11,1
104,1,1,12,1
104,1,1,13,1
104,1,1,14,1
104,1,1,15,1
104,1,1,16,1
104,1,1,17,1
104,1,1,18,1
104,1,1,19,1
104,1,1,20,1
104,1,1,21,1
104,1,1,22,1
104,1,1,23,1
104,1,1,24,1
104,1,1,25,1
104,1,1,26,1
104,1,1,27,1
104,1,1,28,1
104,1,1,29,1
104,1,1,30,1
104,1,1,31,1
104,1,1,32,1
104,1,1,33,1
104,1,1,34,1
104,1,1,35,1
104,1,1,36,1
104,1,1,37,1
104,1,1,38,1
104,1,1,39,1
104,1,1,40,1
104,1,1,41,1
104,1,1,42,1
104,1,1,43,1
104,1,1,44,1
104,1,1,45,1
104,1,1,46,1
104,1,1,47,1
104,1,1,48,1
104,1,1,49,1
104,1,1,50,1
104,1,1,51,1
104,1,1,52,1
104,1,1,53,1
104,1,1,54,1
104,1,1,55,1
104,1,1,56,1
104,1,1,57,1
104,1,1,58,1
104,1,1,59,1
104,1,1,60,1
104,1,2,0,1
104,1,2,1,1
104,1,2,2,1
104,1,2,3,1
104,1,2,4,1
104,1,2,5,1
104,1,2,6,1
104,1,2,7,1
104,1,2,8,1
104,1,2,9,1
104,1,2,10,1
104,1,2,11,1
104,1,2,12,1
104,1,2,13,1
104,1,2,14,1
104,1,2,15,1
104,1,2,16,1
104,1,2,17,1
104,1,2,18,1
104,1,2,19,1
104,1,2,20,1
104,1,2,21,1
104,1,2,22,1
104,1,2,23,1
104,1,2,24,1
104,1,2,25,1
104,1,2,26,1
104,1,2,27,1
104,1,2,28,1
104,1,2,29,1
104,1,2,30,1
104,1,2,31,1
104,1,2,32,1
104,1,2,33,1
104,1,2,34,1
104,1,2,35,1
104,1,2,36,1
104,1,2,37,1
104,1,2,38,1
104,1,2,39,1
104,1,2,40,1
104,1,2,41,1
104,1,2,42,1
104,1,2,43,1
104,1,2,44,1
104,1,2,45,1
104,1,2,46,1
104,1,2,47,1
104,1,2,48,1
104,1,2,49,1
104,1,2,50,1
104,1,2,51,1
104,1,2,52,1
104,1,2,53,1
104,1,2,54,1
104,1,2,55,1
104,1,2,56,1
104,1,2,57,1
104,1,2,58,1
104,1,2,59,1
104,1,2,60,1
104,2,1,0,1
104,2,1,1,1
104,2,1,2,1
104,2,1,3,1
104,2,1,4,1
104,2,1,5,1
104,2,1,6,1
104,2,1,7,1
104,2,1,8,1
104,2,1,9,1
104,2,1,10,1
104,2,1,11,1
104,2,1,12,1
104,2,1,13,1
104,2,1,14,1
104,2,1,15,1
104,2,1,16,1
104,2,1,17,1
104,2,1,18,1
104,2,1,19,1
104,2,1,20,1
104,2,1,21,1
104,2,1,22,1
104,2,1,23,1
104,2,1,24,1
104,2,1,25,1
104,2,1,26,1
104,2,1,27,1
104,2,1,28,1
104,2,1,29,1
104,2,1,30,1
104,2,1,31,1
104,2,1,32,1
104,2,1,33,1
104,2,1,34,1
104,2,1,35,1
104,2,1,36,1
104,2,1,37,1
104,2,1,38,1
104,2,1,39,1
104,2,1,40,1
104,2,1,41,1
104,2,1,42,1
104,2,1,43,1
104,2,1,44,1
104,2,1,45,1
104,2,1,46,1
104,2,1,47,1
104,2,1,48,1
104,2,1,49,1
104,2,1,50,1
104,2,1,51,1
104,2,1,52,1
104,2,1,53,1
104,2,1,54,1
104,2,1,55,1
104,2,1,56,1
104,2,1,57,1
104,2,1,58,1
104,2,1,59,1
104,2,1,60,1
104,2,2,0,1
104,2,2,1,1
104,2,2,2,1
104,2,2,3,1
104,2,2,4,1
104,2,2,5,1
104,2,2,6,1
104,2,2,7,1
104,2,2,8,1
104,2,2,9,1
104,2,2,10,1
104,2,2,11,1
104,2,2,12,1
104,2,2,13,1
104,2,2,14,1
104,2,2,15,1
104,2,2,16,1
104,2,2,17,1
104,2,2,18,1
104,2,2,19,1
104,2,2,20,1
104,2,2,21,1
104,2,2,22,1
104,2,2,23,1
104,2,2,24,1
104,2,2,25,1
104,2,2,26,1
104,2,2,27,1
104,2,2,28,1
104,2,2,29,1
104,2,2,30,1
104,2,2,31,1
104,2,2,32,1
104,2,2,33,1
104,2,2,34,1
104,2,2,35,1
104,2,2,36,1
104,2,2,37,1
104,2,2,38,1
104,2,2,39,1
104,2,2,40,1
104,2,2,41,1
104,2,2,42,1
104,2,2,43,1
104,2,2,44,1
104,2,2,45,1
104,2,2,46,1
104,2,2,47,1
104,2,2,48,1
104,2,2,49,1
104,2,2,50,1
104,2,2,51,1
104,2,2,52,1
104,2,2,53,1
104,2,2,54,1
104,2,2,55,1
104,2,2,56,1
104,2,2,57,1
104,2,2,58,1
104,2,2,59,1
104,2,2,60,1
105,1,1,0,1
105,1,1,1,1
105,1,1,2,1
105,1,1,3,1
105,1,1,4,1
105,1,1,5,1
105,1,1,6,1
105,1,1,7,1
105,1,1,8,1
105,1,1,9,1
105,1,1,10,1
105,1,1,11,1
105,1,1,12,1
105,1,1,13,1
105,1,1,14,1
105,1,1,15,1
105,1,1,16,1
105,1,1,17,1
105,1,1,18,1
105,1,1,19,1
105,1,1,20,1
105,1,1,21,1
105,1,1,22,1
105,1,1,23,1
105,1,1,24,1
105,1,1,25,1
105,1,1,26,1
105,1,1,27,1
105,1,1,28,1
105,1,1,29,1
105,1,1,30,1
105,1,1,31,1
105,1,1,32,1
105,1,1,33,1
105,1,1,34,1
105,1,1,35,1
105,1,1,36,1
105,1,1,37,1
105,1,1,38,1
105,1,1,39,1
105,1,1,40,1
105,1,1,41,1
105,1,1,42,1
105,1,1,43,1
105,1,1,44,1
105,1,1,45,1
105,1,1,46,1
105,1,1,47,1
105,1,1,48,1
105,1,1,49,1
105,1,1,50,1
105,1,1,51,1
105,1,1,52,1
105,1,1,53,1
105,1,1,54,1
105,1,1,55,1
105,1,1,56,1
105,1,1,57,1
105,1,1,58,1
105,1,1,59,1
105,1,1,60,1
105,1,2,0,1
105,1,2,1,1
105,1,2,2,1
105,1,2,3,1
105,1,2,4,1
105,1,2,5,1
105,1,2,6,1
105,1,2,7,1
105,1,2,8,1
105,1,2,9,1
105,1,2,10,1
105,1,2,11,1
105,1,2,12,1
105,1,2,13,1
105,1,2,14,1
105,1,2,15,1
105,1,2,16,1
105,1,2,17,1
105,1,2,18,1
105,1,2,19,1
105,1,2,20,1
105,1,2,21,1
105,1,2,22,1
105,1,2,23,1
105,1,2,24,1
105,1,2,25,1
105,1,2,26,1
105,1,2,27,1
105,1,2,28,1
105,1,2,29,1
105,1,2,30,1
105,1,2,31,1
105,1,2,32,1
105,1,2,33,1
105,1,2,34,1
105,1,2,35,1
105,1,2,36,1
105,1,2,37,1
105,1,2,38,1
105,1,2,39,1
105,1,2,40,1
105,1,2,41,1
105,1,2,42,1
105,1,2,43,1
105,1,2,44,1
105,1,2,45,1
105,1,2,46,1
105,1,2,47,1
105,1,2,48,1
105,1,2,49,1
105,1,2,50,1
105,1,2,51,1
105,1,2,52,1
105,1,2,53,1
105,1,2,54,1
105,1,2,55,1
105,1,2,56,1
105,1,2,57,1
105,1,2,58,1
105,1,2,59,1
105,1,2,60,1
105,2,1,0,1
105,2,1,1,1
105,2,1,2,1
105,2,1,3,1
105,2,1,4,1
105,2,1,5,1
105,2,1,6,1
105,2,1,7,1
105,2,1,8,1
105,2,1,9,1
105,2,1,10,1
105,2,1,11,1
105,2,1,12,1
105,2,1,13,1
105,2,1,14,1
105,2,1,15,1
105,2,1,16,1
105,2,1,17,1
105,2,1,18,1
105,2,1,19,1
105,2,1,20,1
105,2,1,21,1
105,2,1,22,1
105,2,1,23,1
105,2,1,24,1
105,2,1,25,1
105,2,1,26,1
105,2,1,27,1
105,2,1,28,1
105,2,1,29,1
105,2,1,30,1
105,2,1,31,1
105,2,1,32,1
105,2,1,33,1
105,2,1,34,1
105,2,1,35,1
105,2,1,36,1
105,2,1,37,1
105,2,1,38,1
105,2,1,39,1
105,2,1,40,1
105,2,1,41,1
105,2,1,42,1
105,2,1,43,1
105,2,1,44,1
105,2,1,45,1
105,2,1,46,1
105,2,1,47,1
105,2,1,48,1
105,2,1,49,1
105,2,1,50,1
105,2,1,51,1
105,2,1,52,1
105,2,1,53,1
105,2,1,54,1
105,2,1,55,1
105,2,1,56,1
105,2,1,57,1
105,2,1,58,1
105,2,1,59,1
105,2,1,60,1
105,2,2,0,1
105,2,2,1,1
105,2,2,2,1
105,2,2,3,1
105,2,2,4,1
105,2,2,5,1
105,2,2,6,1
105,2,2,7,1
105,2,2,8,1
105,2,2,9,1
105,2,2,10,1
105,2,2,11,1
105,2,2,12,1
105,2,2,13,1
105,2,2,14,1
105,2,2,15,1
105,2,2,16,1
105,2,2,17,1
105,2,2,18,1
105,2,2,19,1
105,2,2,20,1
105,2,2,21,1
105,2,2,22,1
105,2,2,23,1
105,2,2,24,1
105,2,2,25,1
105,2,2,26,1
105,2,2,27,1
105,2,2,28,1
105,2,2,29,1
105,2,2,30,1
105,2,2,31,1
105,2,2,32,1
105,2,2,33,1
105,2,2,34,1
105,2,2,35,1
105,2,2,36,1
105,2,2,37,1
105,2,2,38,1
105,2,2,39,1
105,2,2,40,1
105,2,2,41,1
105,2,2,42,1
105,2,2,43,1
105,2,2,44,1
105,2,2,45,1
105,2,2,46,1
105,2,2,47,1
105,2,2,48,1
105,2,2,49,1
105,2,2,50,1
105,2,2,51,1
105,2,2,52,1
105,2,2,53,1
105,2,2,54,1
105,2,2,55,1
105,2,2,56,1
105,2,2,57,1
105,2,2,58,1
105,2,2,59,1
105,2,2,60,1
106,1,1,0,1
106,1,1,1,1
106,1,1,2,1
106,1,1,3,1
106,1,1,4,1
106,1,1,5,1
106,1,1,6,1
106,1,1,7,1
106,1,1,8,1
106,1,1,9,1
106,1,1,10,1
106,1,1,11,1
106,1,1,12,1
106,1,1,13,1
106,1,1,14,1
106,1,1,15,1
106,1,1,16,1
106,1,1,17,1
106,1,1,18,1
106,1,1,19,1
106,1,1,20,1
106,1,1,21,1
106,1,1,22,1
106,1,1,23,1
106,1,1,24,1
106,1,1,25,1
106,1,1,26,1
106,1,1,27,1
106,1,1,28,1
106,1,1,29,1
106,1,1,30,1
106,1,1,31,1
106,1,1,32,1
106,1,1,33,1
106,1,1,34,1
106,1,1,35,1
106,1,1,36,1
106,1,1,37,1
106,1,1,38,1
106,1,1,39,1
106,1,1,40,1
106,1,1,41,1
106,1,1,42,1
106,1,1,43,1
106,1,1,44,1
106,1,1,45,1
106,1,1,46,1
106,1,1,47,1
106,1,1,48,1
106,1,1,49,1
106,1,1,50,1
106,1,1,51,1
106,1,1,52,1
106,1,1,53,1
106,1,1,54,1
106,1,1,55,1
106,1,1,56,1
106,1,1,57,1
106,1,1,58,1
106,1,1,59,1
106,1,1,60,1
106,1,2,0,1
106,1,2,1,1
106,1,2,2,1
106,1,2,3,1
106,1,2,4,1
106,1,2,5,1
106,1,2,6,1
106,1,2,7,1
106,1,2,8,1
106,1,2,9,1
106,1,2,10,1
106,1,2,11,1
106,1,2,12,1
106,1,2,13,1
106,1,2,14,1
106,1,2,15,1
106,1,2,16,1
106,1,2,17,1
106,1,2,18,1
106,1,2,19,1
106,1,2,20,1
106,1,2,21,1
106,1,2,22,1
106,1,2,23,1
106,1,2,24,1
106,1,2,25,1
106,1,2,26,1
106,1,2,27,1
106,1,2,28,1
106,1,2,29,1
106,1,2,30,1
106,1,2,31,1
106,1,2,32,1
106,1,2,33,1
106,1,2,34,1
106,1,2,35,1
106,1,2,36,1
106,1,2,37,1
106,1,2,38,1
106,1,2,39,1
106,1,2,40,1
106,1,2,41,1
106,1,2,42,1
106,1,2,43,1
106,1,2,44,1
106,1,2,45,1
106,1,2,46,1
106,1,2,47,1
106,1,2,48,1
106,1,2,49,1
106,1,2,50,1
106,1,2,51,1
106,1,2,52,1
106,1,2,53,1
106,1,2,54,1
106,1,2,55,1
106,1,2,56,1
106,1,2,57,1
106,1,2,58,1
106,1,2,59,1
106,1,2,60,1
106,2,1,0,1
106,2,1,1,1
106,2,1,2,1
106,2,1,3,1
106,2,1,4,1
106,2,1,5,1
106,2,1,6,1
106,2,1,7,1
106,2,1,8,1
106,2,1,9,1
106,2,1,10,1
106,2,1,11,1
106,2,1,12,1
106,2,1,13,1
106,2,1,14,1
106,2,1,15,1
106,2,1,16,1
106,2,1,17,1
106,2,1,18,1
106,2,1,19,1
106,2,1,20,1
106,2,1,21,1
106,2,1,22,1
106,2,1,23,1
106,2,1,24,1
106,2,1,25,1
106,2,1,26,1
106,2,1,27,1
106,2,1,28,1
106,2,1,29,1
106,2,1,30,1
106,2,1,31,1
106,2,1,32,1
106,2,1,33,1
106,2,1,34,1
106,2,1,35,1
106,2,1,36,1
106,2,1,37,1
106,2,1,38,1
106,2,1,39,1
106,2,1,40,1
106,2,1,41,1
106,2,1,42,1
106,2,1,43,1
106,2,1,44,1
106,2,1,45,1
106,2,1,46,1
106,2,1,47,1
106,2,1,48,1
106,2,1,49,1
106,2,1,50,1
106,2,1,51,1
106,2,1,52,1
106,2,1,53,1
106,2,1,54,1
106,2,1,55,1
106,2,1,56,1
106,2,1,57,1
106,2,1,58,1
106,2,1,59,1
106,2,1,60,1
106,2,2,0,1
106,2,2,1,1
106,2,2,2,1
106,2,2,3,1
106,2,2,4,1
106,2,2,5,1
106,2,2,6,1
106,2,2,7,1
106,2,2,8,1
106,2,2,9,1
106,2,2,10,1
106,2,2,11,1
106,2,2,12,1
106,2,2,13,1
106,2,2,14,1
106,2,2,15,1
106,2,2,16,1
106,2,2,17,1
106,2,2,18,1
106,2,2,19,1
106,2,2,20,1
106,2,2,21,1
106,2,2,22,1
106,2,2,23,1
106,2,2,24,1
106,2,2,25,1
106,2,2,26,1
106,2,2,27,1
106,2,2,28,1
106,2,2,29,1
106,2,2,30,1
106,2,2,31,1
106,2,2,32,1
106,2,2,33,1
106,2,2,34,1
106,2,2,35,1
106,2,2,36,1
106,2,2,37,1
106,2,2,38,1
106,2,2,39,1
106,2,2,40,1
106,2,2,41,1
106,2,2,42,1
106,2,2,43,1
106,2,2,44,1
106,2,2,45,1
106,2,2,46,1
106,2,2,47,1
106,2,2,48,1
106,2,2,49,1
106,2,2,50,1
106,2,2,51,1
106,2,2,52,1
106,2,2,53,1
106,2,2,54,1
106,2,2,55,1
106,2,2,56,1
106,2,2,57,1
106,2,2,58,1
106,2,2,59,1
106,2,2,60,1
107,1,1,0,1
107,1,1,1,1
107,1,1,2,1
107,1,1,3,1
107,1,1,4,1
107,1,1,5,1
107,1,1,6,1
107,1,1,7,1
107,1,1,8,1
107,1,1,9,1
107,1,1,10,1
107,1,1,11,1
107,1,1,12,1
107,1,1,13,1
107,1,1,14,1
107,1,1,15,1
107,1,1,16,1
107,1,1,17,1
107,1,1,18,1
107,1,1,19,1
107,1,1,20,1
107,1,1,21,1
107,1,1,22,1
107,1,1,23,1
107,1,1,24,1
107,1,1,25,1
107,1,1,26,1
107,1,1,27,1
107,1,1,28,1
107,1,1,29,1
107,1,1,30,1
107,1,1,31,1
107,1,1,32,1
107,1,1,33,1
107,1,1,34,1
107,1,1,35,1
107,1,1,36,1
107,1,1,37,1
107,1,1,38,1
107,1,1,39,1
107,1,1,40,1
107,1,1,41,1
107,1,1,42,1
107,1,1,43,1
107,1,1,44,1
107,1,1,45,1
107,1,1,46,1
107,1,1,47,1
107,1,1,48,1
107,1,1,49,1
107,1,1,50,1
107,1,1,51,1
107,1,1,52,1
107,1,1,53,1
107,1,1,54,1
107,1,1,55,1
107,1,1,56,1
107,1,1,57,1
107,1,1,58,1
107,1,1,59,1
107,1,1,60,1
107,1,2,0,1
107,1,2,1,1
107,1,2,2,1
107,1,2,3,1
107,1,2,4,1
107,1,2,5,1
107,1,2,6,1
107,1,2,7,1
107,1,2,8,1
107,1,2,9,1
107,1,2,10,1
107,1,2,11,1
107,1,2,12,1
107,1,2,13,1
107,1,2,14,1
107,1,2,15,1
107,1,2,16,1
107,1,2,17,1
107,1,2,18,1
107,1,2,19,1
107,1,2,20,1
107,1,2,21,1
107,1,2,22,1
107,1,2,23,1
107,1,2,24,1
107,1,2,25,1
107,1,2,26,1
107,1,2,27,1
107,1,2,28,1
107,1,2,29,1
107,1,2,30,1
107,1,2,31,1
107,1,2,32,1
107,1,2,33,1
107,1,2,34,1
107,1,2,35,1
107,1,2,36,1
107,1,2,37,1
107,1,2,38,1
107,1,2,39,1
107,1,2,40,1
107,1,2,41,1
107,1,2,42,1
107,1,2,43,1
107,1,2,44,1
107,1,2,45,1
107,1,2,46,1
107,1,2,47,1
107,1,2,48,1
107,1,2,49,1
107,1,2,50,1
107,1,2,51,1
107,1,2,52,1
107,1,2,53,1
107,1,2,54,1
107,1,2,55,1
107,1,2,56,1
107,1,2,57,1
107,1,2,58,1
107,1,2,59,1
107,1,2,60,1
107,2,1,0,1
107,2,1,1,1
107,2,1,2,1
107,2,1,3,1
107,2,1,4,1
107,2,1,5,1
107,2,1,6,1
107,2,1,7,1
107,2,1,8,1
107,2,1,9,1
107,2,1,10,1
107,2,1,11,1
107,2,1,12,1
107,2,1,13,1
107,2,1,14,1
107,2,1,15,1
107,2,1,16,1
107,2,1,17,1
107,2,1,18,1
107,2,1,19,1
107,2,1,20,1
107,2,1,21,1
107,2,1,22,1
107,2,1,23,1
107,2,1,24,1
107,2,1,25,1
107,2,1,26,1
107,2,1,27,1
107,2,1,28,1
107,2,1,29,1
107,2,1,30,1
107,2,1,31,1
107,2,1,32,1
107,2,1,33,1
107,2,1,34,1
107,2,1,35,1
107,2,1,36,1
107,2,1,37,1
107,2,1,38,1
107,2,1,39,1
107,2,1,40,1
107,2,1,41,1
107,2,1,42,1
107,2,1,43,1
107,2,1,44,1
107,2,1,45,1
107,2,1,46,1
107,2,1,47,1
107,2,1,48,1
107,2,1,49,1
107,2,1,50,1
107,2,1,51,1
107,2,1,52,1
107,2,1,53,1
107,2,1,54,1
107,2,1,55,1
107,2,1,56,1
107,2,1,57,1
107,2,1,58,1
107,2,1,59,1
107,2,1,60,1
107,2,2,0,1
107,2,2,1,1
107,2,2,2,1
107,2,2,3,1
107,2,2,4,1
107,2,2,5,1
107,2,2,6,1
107,2,2,7,1
107,2,2,8,1
107,2,2,9,1
107,2,2,10,1
107,2,2,11,1
107,2,2,12,1
107,2,2,13,1
107,2,2,14,1
107,2,2,15,1
107,2,2,16,1
107,2,2,17,1
107,2,2,18,1
107,2,2,19,1
107,2,2,20,1
107,2,2,21,1
107,2,2,22,1
107,2,2,23,1
107,2,2,24,1
107,2,2,25,1
107,2,2,26,1
107,2,2,27,1
107,2,2,28,1
107,2,2,29,1
107,2,2,30,1
107,2,2,31,1
107,2,2,32,1
107,2,2,33,1
107,2,2,34,1
107,2,2,35,1
107,2,2,36,1
107,2,2,37,1
107,2,2,38,1
107,2,2,39,1
107,2,2,40,1
107,2,2,41,1
107,2,2,42,1
107,2,2,43,1
107,2,2,44,1
107,2,2,45,1
107,2,2,46,1
107,2,2,47,1
107,2,2,48,1
107,2,2,49,1
107,2,2,50,1
107,2,2,51,1
107,2,2,52,1
107,2,2,53,1
107,2,2,54,1
107,2,2,55,1
107,2,2,56,1
107,2,2,57,1
107,2,2,58,1
107,2,2,59,1
107,2,2,60,1
108,1,1,0,1
108,1,1,1,1
108,1,1,2,1
108,1,1,3,1
108,1,1,4,1
108,1,1,5,1
108,1,1,6,1
108,1,1,7,1
108,1,1,8,1
108,1,1,9,1
108,1,1,10,1
108,1,1,11,1
108,1,1,12,1
108,1,1,13,1
108,1,1,14,1
108,1,1,15,1
108,1,1,16,1
108,1,1,17,1
108,1,1,18,1
108,1,1,19,1
108,1,1,20,1
108,1,1,21,1
108,1,1,22,1
108,1,1,23,1
108,1,1,24,1
108,1,1,25,1
108,1,1,26,1
108,1,1,27,1
108,1,1,28,1
108,1,1,29,1
108,1,1,30,1
108,1,1,31,1
108,1,1,32,1
108,1,1,33,1
108,1,1,34,1
108,1,1,35,1
108,1,1,36,1
108,1,1,37,1
108,1,1,38,1
108,1,1,39,1
108,1,1,40,1
108,1,1,41,1
108,1,1,42,1
108,1,1,43,1
108,1,1,44,1
108,1,1,45,1
108,1,1,46,1
108,1,1,47,1
108,1,1,48,1
108,1,1,49,1
108,1,1,50,1
108,1,1,51,1
108,1,1,52,1
108,1,1,53,1
108,1,1,54,1
108,1,1,55,1
108,1,1,56,1
108,1,1,57,1
108,1,1,58,1
108,1,1,59,1
108,1,1,60,1
108,1,2,0,1
108,1,2,1,1
108,1,2,2,1
108,1,2,3,1
108,1,2,4,1
108,1,2,5,1
108,1,2,6,1
108,1,2,7,1
108,1,2,8,1
108,1,2,9,1
108,1,2,10,1
108,1,2,11,1
108,1,2,12,1
108,1,2,13,1
108,1,2,14,1
108,1,2,15,1
108,1,2,16,1
108,1,2,17,1
108,1,2,18,1
108,1,2,19,1
108,1,2,20,1
108,1,2,21,1
108,1,2,22,1
108,1,2,23,1
108,1,2,24,1
108,1,2,25,1
108,1,2,26,1
108,1,2,27,1
108,1,2,28,1
108,1,2,29,1
108,1,2,30,1
108,1,2,31,1
108,1,2,32,1
108,1,2,33,1
108,1,2,34,1
108,1,2,35,1
108,1,2,36,1
108,1,2,37,1
108,1,2,38,1
108,1,2,39,1
108,1,2,40,1
108,1,2,41,1
108,1,2,42,1
108,1,2,43,1
108,1,2,44,1
108,1,2,45,1
108,1,2,46,1
108,1,2,47,1
108,1,2,48,1
108,1,2,49,1
108,1,2,50,1
108,1,2,51,1
108,1,2,52,1
108,1,2,53,1
108,1,2,54,1
108,1,2,55,1
108,1,2,56,1
108,1,2,57,1
108,1,2,58,1
108,1,2,59,1
108,1,2,60,1
108,2,1,0,1
108,2,1,1,1
108,2,1,2,1
108,2,1,3,1
108,2,1,4,1
108,2,1,5,1
108,2,1,6,1
108,2,1,7,1
108,2,1,8,1
108,2,1,9,1
108,2,1,10,1
108,2,1,11,1
108,2,1,12,1
108,2,1,13,1
108,2,1,14,1
108,2,1,15,1
108,2,1,16,1
108,2,1,17,1
108,2,1,18,1
108,2,1,19,1
108,2,1,20,1
108,2,1,21,1
108,2,1,22,1
108,2,1,23,1
108,2,1,24,1
108,2,1,25,1
108,2,1,26,1
108,2,1,27,1
108,2,1,28,1
108,2,1,29,1
108,2,1,30,1
108,2,1,31,1
108,2,1,32,1
108,2,1,33,1
108,2,1,34,1
108,2,1,35,1
108,2,1,36,1
108,2,1,37,1
108,2,1,38,1
108,2,1,39,1
108,2,1,40,1
108,2,1,41,1
108,2,1,42,1
108,2,1,43,1
108,2,1,44,1
108,2,1,45,1
108,2,1,46,1
108,2,1,47,1
108,2,1,48,1
108,2,1,49,1
108,2,1,50,1
108,2,1,51,1
108,2,1,52,1
108,2,1,53,1
108,2,1,54,1
108,2,1,55,1
108,2,1,56,1
108,2,1,57,1
108,2,1,58,1
108,2,1,59,1
108,2,1,60,1
108,2,2,0,1
108,2,2,1,1
108,2,2,2,1
108,2,2,3,1
108,2,2,4,1
108,2,2,5,1
108,2,2,6,1
108,2,2,7,1
108,2,2,8,1
108,2,2,9,1
108,2,2,10,1
108,2,2,11,1
108,2,2,12,1
108,2,2,13,1
108,2,2,14,1
108,2,2,15,1
108,2,2,16,1
108,2,2,17,1
108,2,2,18,1
108,2,2,19,1
108,2,2,20,1
108,2,2,21,1
108,2,2,22,1
108,2,2,23,1
108,2,2,24,1
108,2,2,25,1
108,2,2,26,1
108,2,2,27,1
108,2,2,28,1
108,2,2,29,1
108,2,2,30,1
108,2,2,31,1
108,2,2,32,1
108,2,2,33,1
108,2,2,34,1
108,2,2,35,1
108,2,2,36,1
