i,k,st,state_gen
45,ng,214,1
46,ng,214,1
47,ng,214,1
48,ng,214,1
49,ng,214,1
50,ng,214,1
51,ng,214,0
52,ng,214,1
53,ng,214,1
54,ng,214,1
55,ng,214,1
56,ng,214,1
57,ng,214,1
58,ng,214,1
59,ng,214,1
60,ng,214,1
61,ng,214,1
62,ng,214,1
63,ng,214,1
64,ng,214,1
65,ng,214,1
66,ng,214,1
67,ng,214,1
68,ng,214,1
69,ng,214,1
70,ng,214,1
71,ng,214,1
72,ng,214,1
73,ng,214,1
74,ng,214,1
75,ng,214,1
76,ng,214,0
77,ng,214,1
78,ng,214,1
79,ng,214,1
80,ng,214,1
81,ng,214,1
82,ng,214,1
83,ng,214,1
84,ng,214,1
85,ng,214,1
86,ng,214,1
87,ng,214,1
88,ng,214,1
89,ng,214,1
90,ng,214,1
91,ng,214,1
92,ng,214,1
93,ng,214,1
94,ng,214,1
95,ng,214,1
96,ng,214,1
97,ng,214,1
98,ng,214,1
99,ng,214,1
100,ng,214,1
101,ng,214,0
102,ng,214,1
103,ng,214,1
104,ng,214,1
105,ng,214,1
106,ng,214,1
107,ng,214,1
108,ng,214,1
109,ng,214,1
110,ng,214,1
111,ng,214,1
112,ng,214,1
113,ng,214,1
114,ng,214,1
115,ng,214,1
116,ng,214,1
117,ng,214,1
118,ng,214,1
119,ng,214,1
120,ng,214,1
121,ng,214,1
122,ng,214,1
123,ng,214,1
124,ng,214,1
125,ng,214,1
126,ng,214,0
127,ng,214,1
128,ng,214,1
129,ng,214,1
130,ng,214,1
131,ng,214,1
132,ng,214,1
133,ng,214,1
134,ng,214,1
135,ng,214,1
136,ng,214,1
137,ng,214,1
138,ng,214,1
139,ng,214,1
140,ng,214,1
141,ng,214,1
142,ng,214,1
143,ng,214,1
144,ng,214,1
145,ng,214,1
146,ng,214,1
147,ng,214,1
148,ng,214,1
149,ng,214,1
150,ng,214,1
151,ng,214,0
152,ng,214,1
153,ng,214,1
154,ng,214,1
155,ng,214,1
156,ng,214,1
157,ng,214,1
158,ng,214,1
159,ng,214,1
160,ng,214,1
161,ng,214,1
162,ng,214,1
163,ng,214,1
164,ng,214,1
165,ng,214,1
166,ng,214,1
167,ng,214,1
168,ng,214,1
169,ng,214,1
170,ng,214,1
171,ng,214,1
172,ng,214,1
173,ng,214,1
174,ng,214,1
175,ng,214,1
176,ng,214,1
177,ng,214,1
178,ng,214,1
179,ng,214,1
180,ng,214,1
181,ng,214,1
182,ng,214,1
183,ng,214,1
184,ng,214,1
185,ng,214,1
186,ng,214,1
187,ng,214,1
188,ng,214,1
189,ng,214,1
190,ng,214,1
191,ng,214,1
192,ng,214,1
193,ng,214,1
194,ng,214,1
195,ng,214,1
196,ng,214,1
197,ng,214,1
198,ng,214,1
199,ng,214,1
200,ng,214,1
1,ng,215,1
2,ng,215,1
3,ng,215,1
4,ng,215,1
5,ng,215,1
6,ng,215,1
7,ng,215,1
8,ng,215,1
9,ng,215,1
10,ng,215,1
11,ng,215,1
12,ng,215,1
13,ng,215,1
14,ng,215,1
15,ng,215,1
16,ng,215,1
17,ng,215,1
18,ng,215,1
19,ng,215,1
20,ng,215,1
21,ng,215,1
22,ng,215,1
23,ng,215,1
24,ng,215,1
25,ng,215,1
26,ng,215,1
27,ng,215,1
28,ng,215,1
29,ng,215,1
30,ng,215,1
31,ng,215,1
32,ng,215,1
33,ng,215,1
34,ng,215,1
35,ng,215,1
36,ng,215,1
37,ng,215,1
38,ng,215,1
39,ng,215,1
40,ng,215,1
41,ng,215,1
42,ng,215,1
43,ng,215,1
44,ng,215,1
45,ng,215,1
46,ng,215,1
47,ng,215,1
48,ng,215,1
49,ng,215,1
50,ng,215,1
51,ng,215,0
52,ng,215,1
53,ng,215,1
54,ng,215,1
55,ng,215,1
56,ng,215,1
57,ng,215,1
58,ng,215,1
59,ng,215,1
60,ng,215,1
61,ng,215,1
62,ng,215,1
63,ng,215,1
64,ng,215,1
65,ng,215,1
66,ng,215,1
67,ng,215,1
68,ng,215,1
69,ng,215,1
70,ng,215,1
71,ng,215,1
72,ng,215,1
73,ng,215,1
74,ng,215,1
75,ng,215,1
76,ng,215,0
77,ng,215,1
78,ng,215,1
79,ng,215,1
80,ng,215,1
81,ng,215,1
82,ng,215,1
83,ng,215,1
84,ng,215,1
85,ng,215,1
86,ng,215,1
87,ng,215,1
88,ng,215,1
89,ng,215,1
90,ng,215,1
91,ng,215,1
92,ng,215,1
93,ng,215,1
94,ng,215,1
95,ng,215,1
96,ng,215,1
97,ng,215,1
98,ng,215,1
99,ng,215,1
100,ng,215,1
101,ng,215,0
102,ng,215,1
103,ng,215,1
104,ng,215,1
105,ng,215,1
106,ng,215,1
107,ng,215,1
108,ng,215,1
109,ng,215,1
110,ng,215,1
111,ng,215,1
112,ng,215,1
113,ng,215,1
114,ng,215,1
115,ng,215,1
116,ng,215,1
117,ng,215,1
118,ng,215,1
119,ng,215,1
120,ng,215,1
121,ng,215,1
122,ng,215,1
123,ng,215,1
124,ng,215,1
125,ng,215,1
126,ng,215,0
127,ng,215,1
128,ng,215,1
129,ng,215,1
130,ng,215,1
131,ng,215,1
132,ng,215,1
133,ng,215,1
134,ng,215,1
135,ng,215,1
136,ng,215,1
137,ng,215,1
138,ng,215,1
139,ng,215,1
140,ng,215,1
141,ng,215,1
142,ng,215,1
143,ng,215,1
144,ng,215,1
145,ng,215,1
146,ng,215,1
147,ng,215,1
148,ng,215,1
149,ng,215,1
150,ng,215,1
151,ng,215,1
152,ng,215,1
153,ng,215,1
154,ng,215,1
155,ng,215,1
156,ng,215,1
157,ng,215,1
158,ng,215,1
159,ng,215,1
160,ng,215,1
161,ng,215,1
162,ng,215,1
163,ng,215,1
164,ng,215,1
165,ng,215,1
166,ng,215,1
167,ng,215,1
168,ng,215,1
169,ng,215,1
170,ng,215,1
171,ng,215,1
172,ng,215,1
173,ng,215,1
174,ng,215,1
175,ng,215,1
176,ng,215,0
177,ng,215,1
178,ng,215,1
179,ng,215,1
180,ng,215,1
181,ng,215,1
182,ng,215,1
183,ng,215,1
184,ng,215,1
185,ng,215,1
186,ng,215,1
187,ng,215,1
188,ng,215,1
189,ng,215,1
190,ng,215,1
191,ng,215,1
192,ng,215,1
193,ng,215,1
194,ng,215,1
195,ng,215,1
196,ng,215,1
197,ng,215,1
198,ng,215,1
199,ng,215,1
200,ng,215,1
1,ng,216,1
2,ng,216,1
3,ng,216,1
4,ng,216,1
5,ng,216,1
6,ng,216,1
7,ng,216,1
8,ng,216,1
9,ng,216,1
10,ng,216,1
11,ng,216,1
12,ng,216,1
13,ng,216,1
14,ng,216,1
15,ng,216,1
16,ng,216,1
17,ng,216,1
18,ng,216,1
19,ng,216,1
20,ng,216,1
21,ng,216,1
22,ng,216,1
23,ng,216,1
24,ng,216,1
25,ng,216,1
26,ng,216,1
27,ng,216,1
28,ng,216,1
29,ng,216,1
30,ng,216,1
31,ng,216,1
32,ng,216,1
33,ng,216,1
34,ng,216,1
35,ng,216,1
36,ng,216,1
37,ng,216,1
38,ng,216,1
39,ng,216,1
40,ng,216,1
41,ng,216,1
42,ng,216,1
43,ng,216,1
44,ng,216,1
45,ng,216,1
46,ng,216,1
47,ng,216,1
48,ng,216,1
49,ng,216,1
50,ng,216,1
51,ng,216,0
52,ng,216,1
53,ng,216,1
54,ng,216,1
55,ng,216,1
56,ng,216,1
57,ng,216,1
58,ng,216,1
59,ng,216,1
60,ng,216,1
61,ng,216,1
62,ng,216,1
63,ng,216,1
64,ng,216,1
65,ng,216,1
66,ng,216,1
67,ng,216,1
68,ng,216,1
69,ng,216,1
70,ng,216,1
71,ng,216,1
72,ng,216,1
73,ng,216,1
74,ng,216,1
75,ng,216,1
76,ng,216,0
77,ng,216,1
78,ng,216,1
79,ng,216,1
80,ng,216,1
81,ng,216,1
82,ng,216,1
83,ng,216,1
84,ng,216,1
85,ng,216,1
86,ng,216,1
87,ng,216,1
88,ng,216,1
89,ng,216,1
90,ng,216,1
91,ng,216,1
92,ng,216,1
93,ng,216,1
94,ng,216,1
95,ng,216,1
96,ng,216,1
97,ng,216,1
98,ng,216,1
99,ng,216,1
100,ng,216,1
101,ng,216,0
102,ng,216,1
103,ng,216,1
104,ng,216,1
105,ng,216,1
106,ng,216,1
107,ng,216,1
108,ng,216,1
109,ng,216,1
110,ng,216,1
111,ng,216,1
112,ng,216,1
113,ng,216,1
114,ng,216,1
115,ng,216,1
116,ng,216,1
117,ng,216,1
118,ng,216,1
119,ng,216,1
120,ng,216,1
121,ng,216,1
122,ng,216,1
123,ng,216,1
124,ng,216,1
125,ng,216,1
126,ng,216,1
127,ng,216,1
128,ng,216,1
129,ng,216,1
130,ng,216,1
131,ng,216,1
132,ng,216,1
133,ng,216,1
134,ng,216,1
135,ng,216,1
136,ng,216,1
137,ng,216,1
138,ng,216,1
139,ng,216,1
140,ng,216,1
141,ng,216,1
142,ng,216,1
143,ng,216,1
144,ng,216,1
145,ng,216,1
146,ng,216,1
147,ng,216,1
148,ng,216,1
149,ng,216,1
150,ng,216,1
151,ng,216,0
152,ng,216,1
153,ng,216,1
154,ng,216,1
155,ng,216,1
156,ng,216,1
157,ng,216,1
158,ng,216,1
159,ng,216,1
160,ng,216,1
161,ng,216,1
162,ng,216,1
163,ng,216,1
164,ng,216,1
165,ng,216,1
166,ng,216,1
167,ng,216,1
168,ng,216,1
169,ng,216,1
170,ng,216,1
171,ng,216,1
172,ng,216,1
173,ng,216,1
174,ng,216,1
175,ng,216,1
176,ng,216,0
177,ng,216,1
178,ng,216,1
179,ng,216,1
180,ng,216,1
181,ng,216,1
182,ng,216,1
183,ng,216,1
184,ng,216,1
185,ng,216,1
186,ng,216,1
187,ng,216,1
188,ng,216,1
189,ng,216,1
190,ng,216,1
191,ng,216,1
192,ng,216,1
193,ng,216,1
194,ng,216,1
195,ng,216,1
196,ng,216,1
197,ng,216,1
198,ng,216,1
199,ng,216,1
200,ng,216,1
1,ng,217,1
2,ng,217,1
3,ng,217,1
4,ng,217,1
5,ng,217,1
6,ng,217,1
7,ng,217,1
8,ng,217,1
9,ng,217,1
10,ng,217,1
11,ng,217,1
12,ng,217,1
13,ng,217,1
14,ng,217,1
15,ng,217,1
16,ng,217,1
17,ng,217,1
18,ng,217,1
19,ng,217,1
20,ng,217,1
21,ng,217,1
22,ng,217,1
23,ng,217,1
24,ng,217,1
25,ng,217,1
26,ng,217,1
27,ng,217,1
28,ng,217,1
29,ng,217,1
30,ng,217,1
31,ng,217,1
32,ng,217,1
33,ng,217,1
34,ng,217,1
35,ng,217,1
36,ng,217,1
37,ng,217,1
38,ng,217,1
39,ng,217,1
40,ng,217,1
41,ng,217,1
42,ng,217,1
43,ng,217,1
44,ng,217,1
45,ng,217,1
46,ng,217,1
47,ng,217,1
48,ng,217,1
49,ng,217,1
50,ng,217,1
51,ng,217,0
52,ng,217,1
53,ng,217,1
54,ng,217,1
55,ng,217,1
56,ng,217,1
57,ng,217,1
58,ng,217,1
59,ng,217,1
60,ng,217,1
61,ng,217,1
62,ng,217,1
63,ng,217,1
64,ng,217,1
65,ng,217,1
66,ng,217,1
67,ng,217,1
68,ng,217,1
69,ng,217,1
70,ng,217,1
71,ng,217,1
72,ng,217,1
73,ng,217,1
74,ng,217,1
75,ng,217,1
76,ng,217,0
77,ng,217,1
78,ng,217,1
79,ng,217,1
80,ng,217,1
81,ng,217,1
82,ng,217,1
83,ng,217,1
84,ng,217,1
85,ng,217,1
86,ng,217,1
87,ng,217,1
88,ng,217,1
89,ng,217,1
90,ng,217,1
91,ng,217,1
92,ng,217,1
93,ng,217,1
94,ng,217,1
95,ng,217,1
96,ng,217,1
97,ng,217,1
98,ng,217,1
99,ng,217,1
100,ng,217,1
101,ng,217,1
102,ng,217,1
103,ng,217,1
104,ng,217,1
105,ng,217,1
106,ng,217,1
107,ng,217,1
108,ng,217,1
109,ng,217,1
110,ng,217,1
111,ng,217,1
112,ng,217,1
113,ng,217,1
114,ng,217,1
115,ng,217,1
116,ng,217,1
117,ng,217,1
118,ng,217,1
119,ng,217,1
120,ng,217,1
121,ng,217,1
122,ng,217,1
123,ng,217,1
124,ng,217,1
125,ng,217,1
126,ng,217,0
127,ng,217,1
128,ng,217,1
129,ng,217,1
130,ng,217,1
131,ng,217,1
132,ng,217,1
133,ng,217,1
134,ng,217,1
135,ng,217,1
136,ng,217,1
137,ng,217,1
138,ng,217,1
139,ng,217,1
140,ng,217,1
141,ng,217,1
142,ng,217,1
143,ng,217,1
144,ng,217,1
145,ng,217,1
146,ng,217,1
147,ng,217,1
148,ng,217,1
149,ng,217,1
150,ng,217,1
151,ng,217,0
152,ng,217,1
153,ng,217,1
154,ng,217,1
155,ng,217,1
156,ng,217,1
157,ng,217,1
158,ng,217,1
159,ng,217,1
160,ng,217,1
161,ng,217,1
162,ng,217,1
163,ng,217,1
164,ng,217,1
165,ng,217,1
166,ng,217,1
167,ng,217,1
168,ng,217,1
169,ng,217,1
170,ng,217,1
171,ng,217,1
172,ng,217,1
173,ng,217,1
174,ng,217,1
175,ng,217,1
176,ng,217,0
177,ng,217,1
178,ng,217,1
179,ng,217,1
180,ng,217,1
181,ng,217,1
182,ng,217,1
183,ng,217,1
184,ng,217,1
185,ng,217,1
186,ng,217,1
187,ng,217,1
188,ng,217,1
189,ng,217,1
190,ng,217,1
191,ng,217,1
192,ng,217,1
193,ng,217,1
194,ng,217,1
195,ng,217,1
196,ng,217,1
197,ng,217,1
198,ng,217,1
199,ng,217,1
200,ng,217,1
1,ng,218,1
2,ng,218,1
3,ng,218,1
4,ng,218,1
5,ng,218,1
6,ng,218,1
7,ng,218,1
8,ng,218,1
9,ng,218,1
10,ng,218,1
11,ng,218,1
12,ng,218,1
13,ng,218,1
14,ng,218,1
15,ng,218,1
16,ng,218,1
17,ng,218,1
18,ng,218,1
19,ng,218,1
20,ng,218,1
21,ng,218,1
22,ng,218,1
23,ng,218,1
24,ng,218,1
25,ng,218,1
26,ng,218,1
27,ng,218,1
28,ng,218,1
29,ng,218,1
30,ng,218,1
31,ng,218,1
32,ng,218,1
33,ng,218,1
34,ng,218,1
35,ng,218,1
36,ng,218,1
37,ng,218,1
38,ng,218,1
39,ng,218,1
40,ng,218,1
41,ng,218,1
42,ng,218,1
43,ng,218,1
44,ng,218,1
45,ng,218,1
46,ng,218,1
47,ng,218,1
48,ng,218,1
49,ng,218,1
50,ng,218,1
51,ng,218,0
52,ng,218,1
53,ng,218,1
54,ng,218,1
55,ng,218,1
56,ng,218,1
57,ng,218,1
58,ng,218,1
59,ng,218,1
60,ng,218,1
61,ng,218,1
62,ng,218,1
63,ng,218,1
64,ng,218,1
65,ng,218,1
66,ng,218,1
67,ng,218,1
68,ng,218,1
69,ng,218,1
70,ng,218,1
71,ng,218,1
72,ng,218,1
73,ng,218,1
74,ng,218,1
75,ng,218,1
76,ng,218,1
77,ng,218,1
78,ng,218,1
79,ng,218,1
80,ng,218,1
81,ng,218,1
82,ng,218,1
83,ng,218,1
84,ng,218,1
85,ng,218,1
86,ng,218,1
87,ng,218,1
88,ng,218,1
89,ng,218,1
90,ng,218,1
91,ng,218,1
92,ng,218,1
93,ng,218,1
94,ng,218,1
95,ng,218,1
96,ng,218,1
97,ng,218,1
98,ng,218,1
99,ng,218,1
100,ng,218,1
101,ng,218,0
102,ng,218,1
103,ng,218,1
104,ng,218,1
105,ng,218,1
106,ng,218,1
107,ng,218,1
108,ng,218,1
109,ng,218,1
110,ng,218,1
111,ng,218,1
112,ng,218,1
113,ng,218,1
114,ng,218,1
115,ng,218,1
116,ng,218,1
117,ng,218,1
118,ng,218,1
119,ng,218,1
120,ng,218,1
121,ng,218,1
122,ng,218,1
123,ng,218,1
124,ng,218,1
125,ng,218,1
126,ng,218,0
127,ng,218,1
128,ng,218,1
129,ng,218,1
130,ng,218,1
131,ng,218,1
132,ng,218,1
133,ng,218,1
134,ng,218,1
135,ng,218,1
136,ng,218,1
137,ng,218,1
138,ng,218,1
139,ng,218,1
140,ng,218,1
141,ng,218,1
142,ng,218,1
143,ng,218,1
144,ng,218,1
145,ng,218,1
146,ng,218,1
147,ng,218,1
148,ng,218,1
149,ng,218,1
150,ng,218,1
151,ng,218,0
152,ng,218,1
153,ng,218,1
154,ng,218,1
155,ng,218,1
156,ng,218,1
157,ng,218,1
158,ng,218,1
159,ng,218,1
160,ng,218,1
161,ng,218,1
162,ng,218,1
163,ng,218,1
164,ng,218,1
165,ng,218,1
166,ng,218,1
167,ng,218,1
168,ng,218,1
169,ng,218,1
170,ng,218,1
171,ng,218,1
172,ng,218,1
173,ng,218,1
174,ng,218,1
175,ng,218,1
176,ng,218,0
177,ng,218,1
178,ng,218,1
179,ng,218,1
180,ng,218,1
181,ng,218,1
182,ng,218,1
183,ng,218,1
184,ng,218,1
185,ng,218,1
186,ng,218,1
187,ng,218,1
188,ng,218,1
189,ng,218,1
190,ng,218,1
191,ng,218,1
192,ng,218,1
193,ng,218,1
194,ng,218,1
195,ng,218,1
196,ng,218,1
197,ng,218,1
198,ng,218,1
199,ng,218,1
200,ng,218,1
1,ng,219,1
2,ng,219,1
3,ng,219,1
4,ng,219,1
5,ng,219,1
6,ng,219,1
7,ng,219,1
8,ng,219,1
9,ng,219,1
10,ng,219,1
11,ng,219,1
12,ng,219,1
13,ng,219,1
14,ng,219,1
15,ng,219,1
16,ng,219,1
17,ng,219,1
18,ng,219,1
19,ng,219,1
20,ng,219,1
21,ng,219,1
22,ng,219,1
23,ng,219,1
24,ng,219,1
25,ng,219,1
26,ng,219,1
27,ng,219,1
28,ng,219,1
29,ng,219,1
30,ng,219,1
31,ng,219,1
32,ng,219,1
33,ng,219,1
34,ng,219,1
35,ng,219,1
36,ng,219,1
37,ng,219,1
38,ng,219,1
39,ng,219,1
40,ng,219,1
41,ng,219,1
42,ng,219,1
43,ng,219,1
44,ng,219,1
45,ng,219,1
46,ng,219,1
47,ng,219,1
48,ng,219,1
49,ng,219,1
50,ng,219,1
51,ng,219,1
52,ng,219,1
53,ng,219,1
54,ng,219,1
55,ng,219,1
56,ng,219,1
57,ng,219,1
58,ng,219,1
59,ng,219,1
60,ng,219,1
61,ng,219,1
62,ng,219,1
63,ng,219,1
64,ng,219,1
65,ng,219,1
66,ng,219,1
67,ng,219,1
68,ng,219,1
69,ng,219,1
70,ng,219,1
71,ng,219,1
72,ng,219,1
73,ng,219,1
74,ng,219,1
75,ng,219,1
76,ng,219,0
77,ng,219,1
78,ng,219,1
79,ng,219,1
80,ng,219,1
81,ng,219,1
82,ng,219,1
83,ng,219,1
84,ng,219,1
85,ng,219,1
86,ng,219,1
87,ng,219,1
88,ng,219,1
89,ng,219,1
90,ng,219,1
91,ng,219,1
92,ng,219,1
93,ng,219,1
94,ng,219,1
95,ng,219,1
96,ng,219,1
97,ng,219,1
98,ng,219,1
99,ng,219,1
100,ng,219,1
101,ng,219,0
102,ng,219,1
103,ng,219,1
104,ng,219,1
105,ng,219,1
106,ng,219,1
107,ng,219,1
108,ng,219,1
109,ng,219,1
110,ng,219,1
111,ng,219,1
112,ng,219,1
113,ng,219,1
114,ng,219,1
115,ng,219,1
116,ng,219,1
117,ng,219,1
118,ng,219,1
119,ng,219,1
120,ng,219,1
121,ng,219,1
122,ng,219,1
123,ng,219,1
124,ng,219,1
125,ng,219,1
126,ng,219,0
127,ng,219,1
128,ng,219,1
129,ng,219,1
130,ng,219,1
131,ng,219,1
132,ng,219,1
133,ng,219,1
134,ng,219,1
135,ng,219,1
136,ng,219,1
137,ng,219,1
138,ng,219,1
139,ng,219,1
140,ng,219,1
141,ng,219,1
142,ng,219,1
143,ng,219,1
144,ng,219,1
145,ng,219,1
146,ng,219,1
147,ng,219,1
148,ng,219,1
149,ng,219,1
150,ng,219,1
151,ng,219,0
152,ng,219,1
153,ng,219,1
154,ng,219,1
155,ng,219,1
156,ng,219,1
157,ng,219,1
158,ng,219,1
159,ng,219,1
160,ng,219,1
161,ng,219,1
162,ng,219,1
163,ng,219,1
164,ng,219,1
165,ng,219,1
166,ng,219,1
167,ng,219,1
168,ng,219,1
169,ng,219,1
170,ng,219,1
171,ng,219,1
172,ng,219,1
173,ng,219,1
174,ng,219,1
175,ng,219,1
176,ng,219,0
177,ng,219,1
178,ng,219,1
179,ng,219,1
180,ng,219,1
181,ng,219,1
182,ng,219,1
183,ng,219,1
184,ng,219,1
185,ng,219,1
186,ng,219,1
187,ng,219,1
188,ng,219,1
189,ng,219,1
190,ng,219,1
191,ng,219,1
192,ng,219,1
193,ng,219,1
194,ng,219,1
195,ng,219,1
196,ng,219,1
197,ng,219,1
198,ng,219,1
199,ng,219,1
200,ng,219,1
1,ng,220,0
2,ng,220,1
3,ng,220,1
4,ng,220,1
5,ng,220,1
6,ng,220,1
7,ng,220,1
8,ng,220,1
9,ng,220,1
10,ng,220,1
11,ng,220,1
12,ng,220,1
13,ng,220,1
14,ng,220,1
15,ng,220,1
16,ng,220,1
17,ng,220,1
18,ng,220,1
19,ng,220,1
20,ng,220,1
21,ng,220,1
22,ng,220,1
23,ng,220,1
24,ng,220,1
25,ng,220,1
26,ng,220,0
27,ng,220,1
28,ng,220,1
29,ng,220,1
30,ng,220,1
31,ng,220,1
32,ng,220,1
33,ng,220,1
34,ng,220,1
35,ng,220,1
36,ng,220,1
37,ng,220,1
38,ng,220,1
39,ng,220,1
40,ng,220,1
41,ng,220,1
42,ng,220,1
43,ng,220,1
44,ng,220,1
45,ng,220,1
46,ng,220,1
47,ng,220,1
48,ng,220,1
49,ng,220,1
50,ng,220,1
51,ng,220,0
52,ng,220,1
53,ng,220,1
54,ng,220,1
55,ng,220,1
56,ng,220,1
57,ng,220,1
58,ng,220,1
59,ng,220,1
60,ng,220,1
61,ng,220,1
62,ng,220,1
63,ng,220,1
64,ng,220,1
65,ng,220,1
66,ng,220,1
67,ng,220,1
68,ng,220,1
69,ng,220,1
70,ng,220,1
71,ng,220,1
72,ng,220,1
73,ng,220,1
74,ng,220,1
75,ng,220,1
76,ng,220,0
77,ng,220,1
78,ng,220,1
79,ng,220,1
80,ng,220,1
81,ng,220,1
82,ng,220,1
83,ng,220,1
84,ng,220,1
85,ng,220,1
86,ng,220,1
87,ng,220,1
88,ng,220,1
89,ng,220,1
90,ng,220,1
91,ng,220,1
92,ng,220,1
93,ng,220,1
94,ng,220,1
95,ng,220,1
96,ng,220,1
97,ng,220,1
98,ng,220,1
99,ng,220,1
100,ng,220,1
101,ng,220,0
102,ng,220,1
103,ng,220,1
104,ng,220,1
105,ng,220,1
106,ng,220,1
107,ng,220,1
108,ng,220,1
109,ng,220,1
110,ng,220,1
111,ng,220,1
112,ng,220,1
113,ng,220,1
114,ng,220,1
115,ng,220,1
116,ng,220,1
117,ng,220,1
118,ng,220,1
119,ng,220,1
120,ng,220,1
121,ng,220,1
122,ng,220,1
123,ng,220,1
124,ng,220,1
125,ng,220,1
126,ng,220,0
127,ng,220,1
128,ng,220,1
129,ng,220,1
130,ng,220,1
131,ng,220,1
132,ng,220,1
133,ng,220,1
134,ng,220,1
135,ng,220,1
136,ng,220,1
137,ng,220,1
138,ng,220,1
139,ng,220,1
140,ng,220,1
141,ng,220,1
142,ng,220,1
143,ng,220,1
144,ng,220,1
145,ng,220,1
146,ng,220,1
147,ng,220,1
148,ng,220,1
149,ng,220,1
150,ng,220,1
151,ng,220,1
152,ng,220,1
153,ng,220,1
154,ng,220,1
155,ng,220,1
156,ng,220,1
157,ng,220,1
158,ng,220,1
159,ng,220,1
160,ng,220,1
161,ng,220,1
162,ng,220,1
163,ng,220,1
164,ng,220,1
165,ng,220,1
166,ng,220,1
167,ng,220,1
168,ng,220,1
169,ng,220,1
170,ng,220,1
171,ng,220,1
172,ng,220,1
173,ng,220,1
174,ng,220,1
175,ng,220,1
176,ng,220,1
177,ng,220,1
178,ng,220,1
179,ng,220,1
180,ng,220,1
181,ng,220,1
182,ng,220,1
183,ng,220,1
184,ng,220,1
185,ng,220,1
186,ng,220,1
187,ng,220,1
188,ng,220,1
189,ng,220,1
190,ng,220,1
191,ng,220,1
192,ng,220,1
193,ng,220,1
194,ng,220,1
195,ng,220,1
196,ng,220,1
197,ng,220,1
198,ng,220,1
199,ng,220,1
200,ng,220,1
1,ng,221,0
2,ng,221,1
3,ng,221,1
4,ng,221,1
5,ng,221,1
6,ng,221,1
7,ng,221,1
8,ng,221,1
9,ng,221,1
10,ng,221,1
11,ng,221,1
12,ng,221,1
13,ng,221,1
14,ng,221,1
15,ng,221,1
16,ng,221,1
17,ng,221,1
18,ng,221,1
19,ng,221,1
20,ng,221,1
21,ng,221,1
22,ng,221,1
23,ng,221,1
24,ng,221,1
25,ng,221,1
26,ng,221,0
27,ng,221,1
28,ng,221,1
29,ng,221,1
30,ng,221,1
31,ng,221,1
32,ng,221,1
33,ng,221,1
34,ng,221,1
35,ng,221,1
36,ng,221,1
37,ng,221,1
38,ng,221,1
39,ng,221,1
40,ng,221,1
41,ng,221,1
42,ng,221,1
43,ng,221,1
44,ng,221,1
45,ng,221,1
46,ng,221,1
47,ng,221,1
48,ng,221,1
49,ng,221,1
50,ng,221,1
51,ng,221,0
52,ng,221,1
53,ng,221,1
54,ng,221,1
55,ng,221,1
56,ng,221,1
57,ng,221,1
58,ng,221,1
59,ng,221,1
60,ng,221,1
61,ng,221,1
62,ng,221,1
63,ng,221,1
64,ng,221,1
65,ng,221,1
66,ng,221,1
67,ng,221,1
68,ng,221,1
69,ng,221,1
70,ng,221,1
71,ng,221,1
72,ng,221,1
73,ng,221,1
74,ng,221,1
75,ng,221,1
76,ng,221,0
77,ng,221,1
78,ng,221,1
79,ng,221,1
80,ng,221,1
81,ng,221,1
82,ng,221,1
83,ng,221,1
84,ng,221,1
85,ng,221,1
86,ng,221,1
87,ng,221,1
88,ng,221,1
89,ng,221,1
90,ng,221,1
91,ng,221,1
92,ng,221,1
93,ng,221,1
94,ng,221,1
95,ng,221,1
96,ng,221,1
97,ng,221,1
98,ng,221,1
99,ng,221,1
100,ng,221,1
101,ng,221,0
102,ng,221,1
103,ng,221,1
104,ng,221,1
105,ng,221,1
106,ng,221,1
107,ng,221,1
108,ng,221,1
109,ng,221,1
110,ng,221,1
111,ng,221,1
112,ng,221,1
113,ng,221,1
114,ng,221,1
115,ng,221,1
116,ng,221,1
117,ng,221,1
118,ng,221,1
119,ng,221,1
120,ng,221,1
121,ng,221,1
122,ng,221,1
123,ng,221,1
124,ng,221,1
125,ng,221,1
126,ng,221,1
127,ng,221,1
128,ng,221,1
129,ng,221,1
130,ng,221,1
131,ng,221,1
132,ng,221,1
133,ng,221,1
134,ng,221,1
135,ng,221,1
136,ng,221,1
137,ng,221,1
138,ng,221,1
139,ng,221,1
140,ng,221,1
141,ng,221,1
142,ng,221,1
143,ng,221,1
144,ng,221,1
145,ng,221,1
146,ng,221,1
147,ng,221,1
148,ng,221,1
149,ng,221,1
150,ng,221,1
151,ng,221,0
152,ng,221,1
153,ng,221,1
154,ng,221,1
155,ng,221,1
156,ng,221,1
157,ng,221,1
158,ng,221,1
159,ng,221,1
160,ng,221,1
161,ng,221,1
162,ng,221,1
163,ng,221,1
164,ng,221,1
165,ng,221,1
166,ng,221,1
167,ng,221,1
168,ng,221,1
169,ng,221,1
170,ng,221,1
171,ng,221,1
172,ng,221,1
173,ng,221,1
174,ng,221,1
175,ng,221,1
176,ng,221,1
177,ng,221,1
178,ng,221,1
179,ng,221,1
180,ng,221,1
181,ng,221,1
182,ng,221,1
183,ng,221,1
184,ng,221,1
185,ng,221,1
186,ng,221,1
187,ng,221,1
188,ng,221,1
189,ng,221,1
190,ng,221,1
191,ng,221,1
192,ng,221,1
193,ng,221,1
194,ng,221,1
195,ng,221,1
196,ng,221,1
197,ng,221,1
198,ng,221,1
